airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,20,2410
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,20,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,20,2410
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,20,2410
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,20,2409
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,20,2476
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,20,2476
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,20,2621
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,20,2621
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,20,2621
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,20,2621
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,20,2621
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,20,3100
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,20,3100
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,20,3100
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,20,3100
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,20,3100
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,20,3330
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,20,3330
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,20,3519
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,20,3519
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,20,5040
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,20,5040
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,20,5227
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,20,5087
GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,20,5087
GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,20,5087
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,20,5806
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,20,6296
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,20,6296
Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,20,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,20,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,20,6296
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,20,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,20,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,20,6296
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,20,6296
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,20,6296
GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,20,5954
GO_FIRST,G8-199,Delhi,Afternoon,two_or_more,Night,Mumbai,Economy,8.58,20,5954
GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,20,11295
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,21,2476
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,21,2700
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,21,2700
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,21,2700
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,21,2700
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,21,2700
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,21,2700
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,21,2700
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,21,2410
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,21,2410
GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,21,2410
Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,21,2410
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,21,2410
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,21,2410
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,21,2410
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,21,2410
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,21,2410
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,21,2410
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,21,2410
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,21,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,21,2410
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,21,2410
AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,21,2409
AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,21,2409
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,21,2409
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,21,2409
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,21,2409
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,21,2476
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,21,2621
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,21,2621
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,21,2621
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,21,2621
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,21,2621
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,21,3100
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,21,3100
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,21,3100
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,21,3100
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,21,3100
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,21,3330
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,21,3330
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,21,3330
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,21,3519
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,21,3519
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,21,5040
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,21,5040
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,21,5227
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,21,5227
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,21,5227
GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,21,5087
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,21,5584
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,21,5806
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,21,6296
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,21,6296
Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,21,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,21,6296
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,21,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,21,6296
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,21,6296
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,21,6296
GO_FIRST,G8-199,Delhi,Afternoon,two_or_more,Night,Mumbai,Economy,8.58,21,5954
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,21,5958
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,21,7469
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,22,2476
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,22,2700
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,22,2700
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,22,2700
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,22,2700
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,22,2700
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,22,2700
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,22,2700
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,22,2410
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,22,2410
Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,22,2410
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,22,2410
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,22,2410
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,22,2410
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,22,2410
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,22,2410
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,22,2410
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,22,2410
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,22,2410
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,22,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,22,2410
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,22,2410
AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,22,2409
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,22,2409
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,22,2409
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,22,2476
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,22,2621
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,22,2621
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,22,2621
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,22,2621
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,22,2621
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,22,3100
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,22,3100
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,22,3100
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,22,3100
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,22,3100
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,22,3330
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,22,3330
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,22,3330
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,22,3519
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,22,3519
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,22,3546
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,22,5040
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,22,5227
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,22,5227
GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,22,5087
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,22,5584
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,22,5584
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,22,5806
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,22,6296
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,22,6296
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,22,6296
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,22,5958
Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,22,7575
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,22,7469
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,23,2476
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,23,2476
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,23,2700
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,23,2700
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,23,2700
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,23,2700
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,23,2700
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,23,2410
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,23,2410
Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,23,2410
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,23,2410
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,23,2410
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,23,2410
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,23,2410
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,23,2410
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,23,2410
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,23,2410
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,23,2410
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,23,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,23,2410
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,23,2409
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,23,2621
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,23,2621
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,23,2621
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,23,2621
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,23,3100
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,23,3100
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,23,3100
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,23,3100
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,23,3330
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,23,3330
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,23,3330
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,23,3519
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,23,3519
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,23,4793
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,23,5087
GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,23,5087
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,23,5584
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,23,5584
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,23,5806
GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,23,5954
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,23,5954
GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8,23,5958
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,23,5958
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,23,7469
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,24,2700
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,24,2700
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,24,2700
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,24,2410
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,24,2410
GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,24,2410
Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,24,2410
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,24,2410
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,24,2410
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,24,2410
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,24,2410
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,24,2410
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,24,2410
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,24,2410
GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,24,2410
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,2410
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,24,2410
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,24,2410
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,24,2410
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,24,2410
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,24,2410
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,24,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,24,2410
AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,24,2409
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,24,2409
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,24,2409
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,24,2409
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,24,2621
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,24,2621
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,24,2621
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,24,2621
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,24,3100
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,24,3100
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,24,3100
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,24,3100
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,24,3330
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,24,3330
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,24,3330
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,24,3519
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,24,4793
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,24,5087
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,24,5584
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,24,5584
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,24,5806
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,24,7469
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,25,2476
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,25,2476
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,25,2700
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,25,2700
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,25,2700
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2700
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,25,2700
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2700
GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,25,2410
GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,25,2410
GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,25,2410
Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,25,2410
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,25,2410
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,25,2410
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,25,2410
GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,25,2410
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,2410
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,25,2410
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2410
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,25,2410
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,25,2410
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2410
Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,25,2410
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,25,2410
AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,25,2409
AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,25,2409
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,25,2409
AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,25,2409
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,25,2409
AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,25,2409
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2476
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,25,2621
